station,basin,onset,end,duration_h,peak_level_m,river_driven,local_only,reached_major
C4-Lower,Basin-C,2023-12-17 05:00:00,2023-12-17 06:00:00,2,2.475255056367928,True,False,False
C4-Lower,Basin-C,2023-12-25 11:00:00,2023-12-25 15:00:00,5,1.1820987707846111,False,True,False
C3-Middle,Basin-C,2023-12-25 12:00:00,2023-12-25 14:00:00,3,2.4591946939190086,False,True,False
C2-Upper,Basin-C,2023-12-25 12:00:00,2023-12-25 15:00:00,4,4.71079649751033,False,True,False
C1-Headwater,Basin-C,2023-12-26 21:00:00,2023-12-26 21:00:00,1,3.0061768996322886,True,False,False
C2-Upper,Basin-C,2023-12-26 22:00:00,2023-12-26 22:00:00,1,6.02575814765458,True,False,False
C3-Middle,Basin-C,2023-12-27 01:00:00,2023-12-27 01:00:00,1,4.517603833038988,True,False,False
C3-Middle,Basin-C,2024-01-14 08:00:00,2024-01-14 12:00:00,5,3.6283241359418255,False,True,False
C4-Lower,Basin-C,2024-01-14 08:00:00,2024-01-14 12:00:00,5,1.1835944428159735,False,True,False
C2-Upper,Basin-C,2024-01-14 08:00:00,2024-01-14 12:00:00,5,5.263951204604972,False,True,False
C1-Headwater,Basin-C,2024-01-14 08:00:00,2024-01-14 12:00:00,5,2.8293559023475123,False,True,False
C1-Headwater,Basin-C,2024-01-17 07:00:00,2024-01-17 11:00:00,5,3.2216045107537608,True,False,False
C4-Lower,Basin-C,2024-01-17 07:00:00,2024-01-17 11:00:00,5,1.8787049189590095,False,True,False
C2-Upper,Basin-C,2024-01-17 07:00:00,2024-01-17 12:00:00,6,6.078202881217943,True,False,False
C3-Middle,Basin-C,2024-01-17 07:00:00,2024-01-17 11:00:00,5,4.352812717551021,False,True,False
C4-Lower,Basin-C,2024-01-22 03:00:00,2024-01-22 10:00:00,8,2.0707043770930373,False,True,False
C1-Headwater,Basin-C,2024-01-22 04:00:00,2024-01-22 14:00:00,11,3.5614522536563658,True,False,False
C2-Upper,Basin-C,2024-01-22 04:00:00,2024-01-22 17:00:00,14,6.490465791422704,True,False,False
C3-Middle,Basin-C,2024-01-22 04:00:00,2024-01-22 09:00:00,6,4.0347525089868626,False,True,False
C3-Middle,Basin-C,2024-01-22 15:00:00,2024-01-22 15:00:00,1,4.5102073385948795,True,False,False
C2-Upper,Basin-C,2024-01-22 19:00:00,2024-01-22 19:00:00,1,6.011255784822937,True,False,False
C1-Headwater,Basin-C,2024-01-27 20:00:00,2024-01-27 23:00:00,4,2.6861403302096267,False,True,False
C3-Middle,Basin-C,2024-01-27 20:00:00,2024-01-27 23:00:00,4,3.5376633592067344,False,True,False
C4-Lower,Basin-C,2024-01-27 20:00:00,2024-01-27 23:00:00,4,1.6853840009845287,False,True,False
C2-Upper,Basin-C,2024-01-27 20:00:00,2024-01-27 23:00:00,4,5.371105761630316,False,True,False
C4-Lower,Basin-C,2024-02-05 19:00:00,2024-02-05 21:00:00,3,1.6413785577540212,False,True,False
C1-Headwater,Basin-C,2024-02-05 20:00:00,2024-02-05 21:00:00,2,3.0361882421095596,True,False,False
C1-Headwater,Basin-C,2024-02-06 00:00:00,2024-02-06 00:00:00,1,3.0505419124993565,True,False,False
C4-Lower,Basin-C,2024-02-09 20:00:00,2024-02-09 23:00:00,4,2.005385197215749,False,True,False
C2-Upper,Basin-C,2024-02-24 17:00:00,2024-02-24 19:00:00,3,4.752843877680549,False,True,False
C4-Lower,Basin-C,2024-02-24 17:00:00,2024-02-24 19:00:00,3,1.518105840992997,False,True,False
C3-Middle,Basin-C,2024-02-24 17:00:00,2024-02-24 19:00:00,3,3.3259498736655146,False,True,False
C1-Headwater,Basin-C,2024-02-24 17:00:00,2024-02-24 19:00:00,3,2.6284789898039542,False,True,False
C2-Upper,Basin-C,2024-02-26 00:00:00,2024-02-26 02:00:00,3,4.785749980009254,False,True,False
C4-Lower,Basin-C,2024-02-26 00:00:00,2024-02-26 03:00:00,4,1.7671239841179471,False,True,False
C1-Headwater,Basin-C,2024-02-26 00:00:00,2024-02-26 03:00:00,4,2.679016293648279,False,True,False
A4-Lower,Basin-A,2024-04-12 18:00:00,2024-04-12 20:00:00,3,0.772837446248616,False,True,False
B4-Lower,Basin-B,2024-04-27 21:00:00,2024-04-28 01:00:00,5,1.148207441470847,False,True,False
A4-Lower,Basin-A,2024-05-03 06:00:00,2024-05-03 09:00:00,4,0.8268171900033752,False,True,False
B2-Upper,Basin-B,2024-05-03 19:00:00,2024-05-03 23:00:00,5,4.7194895142310695,False,True,False
B4-Lower,Basin-B,2024-05-03 19:00:00,2024-05-03 23:00:00,5,1.1304390950616152,False,True,False
B1-Headwater,Basin-B,2024-05-03 20:00:00,2024-05-03 22:00:00,3,1.7125730948858648,False,True,False
B3-Middle,Basin-B,2024-05-03 20:00:00,2024-05-03 22:00:00,3,5.18332165055911,False,True,False
B2-Upper,Basin-B,2024-05-07 20:00:00,2024-05-07 23:00:00,4,6.595186474198989,False,True,False
B4-Lower,Basin-B,2024-05-07 20:00:00,2024-05-08 00:00:00,5,1.6682359648178988,False,True,False
B3-Middle,Basin-B,2024-05-07 20:00:00,2024-05-07 23:00:00,4,7.339092223632763,False,True,False
B1-Headwater,Basin-B,2024-05-07 21:00:00,2024-05-07 23:00:00,3,3.306319557332942,False,True,False
A4-Lower,Basin-A,2024-05-09 00:00:00,2024-05-09 03:00:00,4,1.0555057924038216,False,True,False
B3-Middle,Basin-B,2024-05-09 06:00:00,2024-05-09 09:00:00,4,8.075251033086122,False,True,False
B4-Lower,Basin-B,2024-05-09 06:00:00,2024-05-09 09:00:00,4,1.896264553166273,False,True,False
A3-Middle,Basin-A,2024-05-12 03:00:00,2024-05-12 05:00:00,3,5.826237090272827,False,True,False
A4-Lower,Basin-A,2024-05-12 03:00:00,2024-05-12 05:00:00,3,1.1813473736885955,False,True,False
B4-Lower,Basin-B,2024-05-12 04:00:00,2024-05-12 08:00:00,5,1.6577480602407406,False,True,False
B1-Headwater,Basin-B,2024-05-12 04:00:00,2024-05-12 07:00:00,4,2.882353757702763,False,True,False
B3-Middle,Basin-B,2024-05-12 04:00:00,2024-05-12 07:00:00,4,6.6915744657342096,False,True,False
A3-Middle,Basin-A,2024-05-12 22:00:00,2024-05-13 15:00:00,18,8.367560767879509,True,False,False
A4-Lower,Basin-A,2024-05-12 22:00:00,2024-05-13 04:00:00,7,1.3974462523244622,False,True,False
A1-Headwater,Basin-A,2024-05-12 22:00:00,2024-05-13 05:00:00,8,4.737345388204709,True,False,False
A2-Upper,Basin-A,2024-05-12 23:00:00,2024-05-13 11:00:00,13,16.990342126923817,True,False,False
A4-Lower,Basin-A,2024-05-13 06:00:00,2024-05-13 06:00:00,1,1.541356270847026,True,False,False
A4-Lower,Basin-A,2024-05-13 08:00:00,2024-05-13 11:00:00,4,1.6150134755019647,True,False,False
A4-Lower,Basin-A,2024-05-13 14:00:00,2024-05-13 16:00:00,3,1.52880958839355,True,False,False
A4-Lower,Basin-A,2024-05-13 18:00:00,2024-05-13 18:00:00,1,1.5654504248885857,True,False,False
A4-Lower,Basin-A,2024-05-13 21:00:00,2024-05-13 21:00:00,1,1.562000609279867,True,False,False
B2-Upper,Basin-B,2024-05-18 05:00:00,2024-05-18 10:00:00,6,7.243253522051619,False,True,False
B4-Lower,Basin-B,2024-05-18 05:00:00,2024-05-18 10:00:00,6,1.2121495211087592,False,True,False
B1-Headwater,Basin-B,2024-05-18 05:00:00,2024-05-18 10:00:00,6,3.5242056514640687,True,False,False
B3-Middle,Basin-B,2024-05-18 05:00:00,2024-05-18 10:00:00,6,6.718703061374147,False,True,False
B4-Lower,Basin-B,2024-05-19 05:00:00,2024-05-19 07:00:00,3,2.078303586070852,False,True,False
B2-Upper,Basin-B,2024-05-19 21:00:00,2024-05-20 00:00:00,4,7.835312437384295,False,True,False
B1-Headwater,Basin-B,2024-05-19 21:00:00,2024-05-20 00:00:00,4,3.4306688035733357,False,True,False
B4-Lower,Basin-B,2024-05-19 21:00:00,2024-05-20 01:00:00,5,2.1941709238250016,False,True,False
B4-Lower,Basin-B,2024-05-23 15:00:00,2024-05-23 20:00:00,6,1.6627574877413354,False,True,False
B1-Headwater,Basin-B,2024-05-23 17:00:00,2024-05-23 19:00:00,3,3.3106300314698487,False,True,False
B1-Headwater,Basin-B,2024-05-28 12:00:00,2024-05-28 20:00:00,9,3.6341773097136802,True,False,False
B2-Upper,Basin-B,2024-05-28 12:00:00,2024-05-28 16:00:00,5,6.793781867215111,False,True,False
B4-Lower,Basin-B,2024-05-28 12:00:00,2024-05-28 20:00:00,9,1.9925391965660453,False,True,False
B3-Middle,Basin-B,2024-05-28 12:00:00,2024-05-28 15:00:00,4,6.962864070236957,False,True,False
A4-Lower,Basin-A,2024-06-02 11:00:00,2024-06-04 09:00:00,47,1.7741784774266887,True,False,False
A2-Upper,Basin-A,2024-06-02 13:00:00,2024-06-03 19:00:00,31,19.742656221390373,True,False,True
A3-Middle,Basin-A,2024-06-02 13:00:00,2024-06-04 07:00:00,43,9.670510485726703,True,False,False
A1-Headwater,Basin-A,2024-06-02 13:00:00,2024-06-03 09:00:00,21,6.1141183581167935,True,False,True
B2-Upper,Basin-B,2024-06-02 21:00:00,2024-06-03 00:00:00,4,7.3385054304326545,False,True,False
B4-Lower,Basin-B,2024-06-02 21:00:00,2024-06-03 01:00:00,5,1.771178539572773,False,True,False
B3-Middle,Basin-B,2024-06-02 22:00:00,2024-06-03 00:00:00,3,7.681586351610668,False,True,False
A4-Lower,Basin-A,2024-06-04 11:00:00,2024-06-04 13:00:00,3,1.5450939127296155,True,False,False
A4-Lower,Basin-A,2024-06-04 17:00:00,2024-06-04 18:00:00,2,1.5443317387381335,True,False,False
B4-Lower,Basin-B,2024-06-04 20:00:00,2024-06-05 00:00:00,5,1.9041119120362078,False,True,False
A4-Lower,Basin-A,2024-06-04 21:00:00,2024-06-04 21:00:00,1,1.5247370721659526,True,False,False
A4-Lower,Basin-A,2024-06-06 08:00:00,2024-06-06 12:00:00,5,1.2219596638024688,False,True,False
A1-Headwater,Basin-A,2024-06-06 08:00:00,2024-06-06 12:00:00,5,3.790340041307582,False,True,False
A3-Middle,Basin-A,2024-06-06 08:00:00,2024-06-06 12:00:00,5,6.075345456566197,False,True,False
A2-Upper,Basin-A,2024-06-06 08:00:00,2024-06-06 12:00:00,5,14.887064968550684,False,True,False
A4-Lower,Basin-A,2024-06-09 10:00:00,2024-06-09 14:00:00,5,1.1203042611793161,False,True,False
A4-Lower,Basin-A,2024-06-09 16:00:00,2024-06-09 21:00:00,6,1.227395910012117,False,True,False
A3-Middle,Basin-A,2024-06-09 17:00:00,2024-06-09 21:00:00,5,6.748689783793629,False,True,False
A2-Upper,Basin-A,2024-06-09 17:00:00,2024-06-09 21:00:00,5,15.423543427654531,False,True,False
A1-Headwater,Basin-A,2024-06-09 17:00:00,2024-06-09 21:00:00,5,4.173860055525478,True,False,False
A1-Headwater,Basin-A,2024-06-09 23:00:00,2024-06-10 02:00:00,4,4.311614402540279,True,False,False
A4-Lower,Basin-A,2024-06-09 23:00:00,2024-06-10 02:00:00,4,1.4435671144060809,False,True,False
A2-Upper,Basin-A,2024-06-10 03:00:00,2024-06-10 05:00:00,3,16.39066934665806,True,False,False
A1-Headwater,Basin-A,2024-06-10 05:00:00,2024-06-10 16:00:00,12,4.515945465452107,True,False,False
A4-Lower,Basin-A,2024-06-10 06:00:00,2024-06-12 01:00:00,44,1.694156842077159,True,False,False
A2-Upper,Basin-A,2024-06-10 08:00:00,2024-06-11 00:00:00,17,17.16864015785882,True,False,False
A3-Middle,Basin-A,2024-06-10 10:00:00,2024-06-12 00:00:00,39,8.669803832459277,True,False,False
A1-Headwater,Basin-A,2024-06-11 01:00:00,2024-06-11 01:00:00,1,4.056467970476669,True,False,False
A2-Upper,Basin-A,2024-06-11 04:00:00,2024-06-11 11:00:00,8,16.39920702888651,True,False,False
A2-Upper,Basin-A,2024-06-11 16:00:00,2024-06-11 16:00:00,1,16.002443603177237,True,False,False
A4-Lower,Basin-A,2024-06-12 03:00:00,2024-06-12 11:00:00,9,1.5928444961779982,True,False,False
A4-Lower,Basin-A,2024-06-12 13:00:00,2024-06-12 13:00:00,1,1.5318807305142288,True,False,False
A4-Lower,Basin-A,2024-06-13 22:00:00,2024-06-14 03:00:00,6,1.228970607831797,False,True,False
A2-Upper,Basin-A,2024-06-13 22:00:00,2024-06-14 09:00:00,12,16.81298131351927,True,False,False
A1-Headwater,Basin-A,2024-06-13 22:00:00,2024-06-14 06:00:00,9,4.8420618933005155,True,False,False
A3-Middle,Basin-A,2024-06-13 22:00:00,2024-06-14 05:00:00,8,8.134785100328424,True,False,False
A4-Lower,Basin-A,2024-06-14 05:00:00,2024-06-14 09:00:00,5,1.6236111391257213,True,False,False
A2-Upper,Basin-A,2024-06-14 11:00:00,2024-06-14 11:00:00,1,16.01395127080574,True,False,False
A4-Lower,Basin-A,2024-06-14 11:00:00,2024-06-14 11:00:00,1,1.5475914254286005,True,False,False
A4-Lower,Basin-A,2024-06-14 20:00:00,2024-06-14 21:00:00,2,1.5294479761193425,True,False,False
A3-Middle,Basin-A,2024-06-15 01:00:00,2024-06-15 08:00:00,8,8.174539796544595,True,False,False
A2-Upper,Basin-A,2024-06-15 01:00:00,2024-06-15 05:00:00,5,16.07943323852442,True,False,False
A4-Lower,Basin-A,2024-06-15 01:00:00,2024-06-15 05:00:00,5,1.487193035746583,False,True,False
A1-Headwater,Basin-A,2024-06-15 01:00:00,2024-06-15 05:00:00,5,4.074836565413867,True,False,False
A4-Lower,Basin-A,2024-06-15 07:00:00,2024-06-15 09:00:00,3,1.612967172428568,True,False,False
A4-Lower,Basin-A,2024-06-15 11:00:00,2024-06-15 15:00:00,5,1.585655991738644,True,False,False
A4-Lower,Basin-A,2024-06-15 17:00:00,2024-06-15 17:00:00,1,1.5304079913997604,True,False,False
A4-Lower,Basin-A,2024-06-15 20:00:00,2024-06-15 20:00:00,1,1.527575679812125,True,False,False
B3-Middle,Basin-B,2024-06-16 23:00:00,2024-06-17 03:00:00,5,6.717970066318723,False,True,False
B1-Headwater,Basin-B,2024-06-16 23:00:00,2024-06-17 03:00:00,5,3.5510582479701056,True,False,False
B4-Lower,Basin-B,2024-06-16 23:00:00,2024-06-17 04:00:00,6,1.5393125163964394,False,True,False
B2-Upper,Basin-B,2024-06-16 23:00:00,2024-06-17 04:00:00,6,7.75702152123128,False,True,False
A4-Lower,Basin-A,2024-06-21 23:00:00,2024-06-22 04:00:00,6,1.1524228770369027,False,True,False
A3-Middle,Basin-A,2024-06-22 00:00:00,2024-06-22 03:00:00,4,5.853209263599901,False,True,False
B4-Lower,Basin-B,2024-06-22 11:00:00,2024-06-22 17:00:00,7,2.0620350772384,False,True,False
B1-Headwater,Basin-B,2024-06-22 13:00:00,2024-06-22 17:00:00,5,3.746226978486952,True,False,False
B2-Upper,Basin-B,2024-06-22 14:00:00,2024-06-22 16:00:00,3,8.523963522255587,False,True,False
B3-Middle,Basin-B,2024-06-22 14:00:00,2024-06-22 16:00:00,3,8.843800354199274,False,True,False
A4-Lower,Basin-A,2024-06-22 16:00:00,2024-06-22 19:00:00,4,1.3312576413171318,False,True,False
A4-Lower,Basin-A,2024-06-23 11:00:00,2024-06-23 16:00:00,6,1.3729777203423967,False,True,False
A1-Headwater,Basin-A,2024-06-23 11:00:00,2024-06-23 16:00:00,6,4.319711572272183,True,False,False
A3-Middle,Basin-A,2024-06-23 11:00:00,2024-06-23 19:00:00,9,8.190763307958537,True,False,False
A2-Upper,Basin-A,2024-06-23 11:00:00,2024-06-23 21:00:00,11,16.444481826437862,True,False,False
A4-Lower,Basin-A,2024-06-23 18:00:00,2024-06-23 18:00:00,1,1.5537704481838215,True,False,False
A4-Lower,Basin-A,2024-06-23 20:00:00,2024-06-23 20:00:00,1,1.5526901994242526,True,False,False
B4-Lower,Basin-B,2024-06-23 20:00:00,2024-06-24 01:00:00,6,2.177673747987901,False,True,False
B1-Headwater,Basin-B,2024-06-23 21:00:00,2024-06-24 00:00:00,4,3.3873663151586433,False,True,False
B3-Middle,Basin-B,2024-06-23 21:00:00,2024-06-24 00:00:00,4,8.775223592208052,False,True,False
B2-Upper,Basin-B,2024-06-23 21:00:00,2024-06-24 00:00:00,4,7.241269490898008,False,True,False
A4-Lower,Basin-A,2024-06-23 22:00:00,2024-06-23 23:00:00,2,1.598854803903018,True,False,False
A4-Lower,Basin-A,2024-06-24 04:00:00,2024-06-24 04:00:00,1,1.5345167127951926,True,False,False
A4-Lower,Basin-A,2024-06-24 07:00:00,2024-06-24 07:00:00,1,1.5282771564423856,True,False,False
B4-Lower,Basin-B,2024-06-27 03:00:00,2024-06-27 05:00:00,3,1.8428329080353807,False,True,False
A4-Lower,Basin-A,2024-06-28 03:00:00,2024-06-28 10:00:00,8,1.2899600874863786,False,True,False
A3-Middle,Basin-A,2024-06-28 04:00:00,2024-06-28 09:00:00,6,6.743572467946977,False,True,False
A1-Headwater,Basin-A,2024-06-28 04:00:00,2024-06-28 13:00:00,10,4.373870202334839,True,False,False
A2-Upper,Basin-A,2024-06-28 04:00:00,2024-06-28 11:00:00,8,16.103829730636505,True,False,False
A2-Upper,Basin-A,2024-06-28 13:00:00,2024-06-28 16:00:00,4,16.09486910586102,True,False,False
A1-Headwater,Basin-A,2024-06-28 17:00:00,2024-06-28 17:00:00,1,4.001540701727144,True,False,False
A2-Upper,Basin-A,2024-06-28 21:00:00,2024-06-28 22:00:00,2,16.040405129613372,True,False,False
B2-Upper,Basin-B,2024-06-29 08:00:00,2024-06-29 13:00:00,6,7.506108616727493,False,True,False
B3-Middle,Basin-B,2024-06-29 08:00:00,2024-06-29 12:00:00,5,6.694092350990755,False,True,False
B4-Lower,Basin-B,2024-06-29 08:00:00,2024-06-29 13:00:00,6,1.7031436770801294,False,True,False
B1-Headwater,Basin-B,2024-06-29 09:00:00,2024-06-29 12:00:00,4,3.3612109561989536,False,True,False
B3-Middle,Basin-B,2024-06-30 16:00:00,2024-06-30 20:00:00,5,9.481379311188961,False,True,False
B2-Upper,Basin-B,2024-06-30 16:00:00,2024-06-30 20:00:00,5,8.62903001086445,False,True,False
B4-Lower,Basin-B,2024-06-30 16:00:00,2024-06-30 21:00:00,6,2.208905439777633,False,True,False
B1-Headwater,Basin-B,2024-06-30 16:00:00,2024-06-30 23:00:00,8,4.1619838477440645,True,False,False
B2-Upper,Basin-B,2024-06-30 22:00:00,2024-07-01 04:00:00,7,10.168147228530147,True,False,False
B3-Middle,Basin-B,2024-06-30 23:00:00,2024-07-01 01:00:00,3,10.848733745854616,True,False,False
B4-Lower,Basin-B,2024-07-07 01:00:00,2024-07-07 04:00:00,4,1.7500637107736612,False,True,False
B2-Upper,Basin-B,2024-07-07 01:00:00,2024-07-07 04:00:00,4,6.482815983973373,False,True,False
B2-Upper,Basin-B,2024-07-08 14:00:00,2024-07-08 17:00:00,4,6.50396945329988,False,True,False
B3-Middle,Basin-B,2024-07-08 14:00:00,2024-07-08 17:00:00,4,7.788382747426282,False,True,False
B4-Lower,Basin-B,2024-07-08 14:00:00,2024-07-08 18:00:00,5,1.8894517505725523,False,True,False
A2-Upper,Basin-A,2024-07-09 02:00:00,2024-07-09 05:00:00,4,11.043105529513028,False,True,False
A4-Lower,Basin-A,2024-07-09 02:00:00,2024-07-09 06:00:00,5,0.9148323721231528,False,True,False
A3-Middle,Basin-A,2024-07-09 02:00:00,2024-07-09 05:00:00,4,4.368734608937839,False,True,False
B3-Middle,Basin-B,2024-07-09 08:00:00,2024-07-09 11:00:00,4,8.812498318614715,False,True,False
B2-Upper,Basin-B,2024-07-09 08:00:00,2024-07-09 12:00:00,5,7.645191391887462,False,True,False
B1-Headwater,Basin-B,2024-07-09 08:00:00,2024-07-09 11:00:00,4,3.4645605130979704,False,True,False
B4-Lower,Basin-B,2024-07-09 08:00:00,2024-07-09 12:00:00,5,2.1296526230061454,False,True,False
A3-Middle,Basin-A,2024-07-10 19:00:00,2024-07-10 23:00:00,5,5.546805926647095,False,True,False
A4-Lower,Basin-A,2024-07-10 19:00:00,2024-07-11 00:00:00,6,1.1193443750038736,False,True,False
A2-Upper,Basin-A,2024-07-10 20:00:00,2024-07-10 23:00:00,4,13.17367123074624,False,True,False
B2-Upper,Basin-B,2024-07-12 02:00:00,2024-07-12 06:00:00,5,7.443515688476878,False,True,False
B3-Middle,Basin-B,2024-07-12 02:00:00,2024-07-12 06:00:00,5,8.067590235052291,False,True,False
B4-Lower,Basin-B,2024-07-12 02:00:00,2024-07-12 06:00:00,5,1.9195868100752167,False,True,False
B1-Headwater,Basin-B,2024-07-12 02:00:00,2024-07-12 06:00:00,5,3.82865270387323,True,False,False
A4-Lower,Basin-A,2024-07-12 20:00:00,2024-07-13 04:00:00,9,1.3509501492401363,False,True,False
A2-Upper,Basin-A,2024-07-12 21:00:00,2024-07-13 02:00:00,6,14.992705036821619,False,True,False
A1-Headwater,Basin-A,2024-07-12 21:00:00,2024-07-13 03:00:00,7,4.289615754352063,True,False,False
A3-Middle,Basin-A,2024-07-12 21:00:00,2024-07-13 03:00:00,7,7.1209099327534595,False,True,False
A2-Upper,Basin-A,2024-07-13 05:00:00,2024-07-13 06:00:00,2,16.107762810708813,True,False,False
B4-Lower,Basin-B,2024-07-14 17:00:00,2024-07-14 22:00:00,6,1.9454372216149065,False,True,False
B4-Lower,Basin-B,2024-07-15 05:00:00,2024-07-15 09:00:00,5,2.3037477743061374,False,True,False
B1-Headwater,Basin-B,2024-07-15 05:00:00,2024-07-15 10:00:00,6,4.161786972923634,True,False,False
B3-Middle,Basin-B,2024-07-15 05:00:00,2024-07-15 09:00:00,5,9.599457816973974,False,True,False
B2-Upper,Basin-B,2024-07-15 05:00:00,2024-07-15 15:00:00,11,10.061267546211678,True,False,False
B3-Middle,Basin-B,2024-07-15 11:00:00,2024-07-15 12:00:00,2,10.7471118692942,True,False,False
B1-Headwater,Basin-B,2024-07-15 16:00:00,2024-07-15 22:00:00,7,3.832737246742475,True,False,False
B4-Lower,Basin-B,2024-07-15 17:00:00,2024-07-15 21:00:00,5,2.50631820021385,False,True,False
B2-Upper,Basin-B,2024-07-15 20:00:00,2024-07-16 05:00:00,10,9.970410188298112,True,False,False
B3-Middle,Basin-B,2024-07-15 22:00:00,2024-07-16 06:00:00,9,10.983588489323568,True,False,False
A4-Lower,Basin-A,2024-07-16 00:00:00,2024-07-16 06:00:00,7,1.344001251272839,False,True,False
B4-Lower,Basin-B,2024-07-16 01:00:00,2024-07-16 09:00:00,9,2.7212220059456467,True,False,False
A3-Middle,Basin-A,2024-07-16 01:00:00,2024-07-16 05:00:00,5,6.870337998863209,False,True,False
A1-Headwater,Basin-A,2024-07-16 01:00:00,2024-07-16 04:00:00,4,3.9114386495512066,False,True,False
A2-Upper,Basin-A,2024-07-16 02:00:00,2024-07-16 04:00:00,3,14.04024130570968,False,True,False
A4-Lower,Basin-A,2024-07-17 00:00:00,2024-07-17 03:00:00,4,1.4010382615441495,False,True,False
A4-Lower,Basin-A,2024-07-20 12:00:00,2024-07-20 17:00:00,6,1.0055332977029632,False,True,False
A3-Middle,Basin-A,2024-07-20 13:00:00,2024-07-20 16:00:00,4,4.758962934298101,False,True,False
A2-Upper,Basin-A,2024-07-21 04:00:00,2024-07-21 08:00:00,5,15.049628186413408,False,True,False
A4-Lower,Basin-A,2024-07-21 04:00:00,2024-07-21 08:00:00,5,1.205786293344724,False,True,False
A3-Middle,Basin-A,2024-07-21 04:00:00,2024-07-21 08:00:00,5,6.075891746650911,False,True,False
A1-Headwater,Basin-A,2024-07-21 05:00:00,2024-07-21 07:00:00,3,3.9320139506592184,False,True,False
A4-Lower,Basin-A,2024-07-22 05:00:00,2024-07-22 09:00:00,5,1.3292734502471464,False,True,False
A4-Lower,Basin-A,2024-07-26 05:00:00,2024-07-26 08:00:00,4,0.9971442545104063,False,True,False
A3-Middle,Basin-A,2024-07-28 01:00:00,2024-07-28 04:00:00,4,5.155591317626015,False,True,False
A4-Lower,Basin-A,2024-07-28 01:00:00,2024-07-28 05:00:00,5,0.9990450535370078,False,True,False
A2-Upper,Basin-A,2024-07-28 01:00:00,2024-07-28 04:00:00,4,12.35191272179778,False,True,False
B2-Upper,Basin-B,2024-07-29 21:00:00,2024-07-30 02:00:00,6,7.035448849609263,False,True,False
B4-Lower,Basin-B,2024-07-29 21:00:00,2024-07-30 03:00:00,7,1.1494403763245566,False,True,False
B1-Headwater,Basin-B,2024-07-29 22:00:00,2024-07-30 02:00:00,5,3.6156239927939247,True,False,False
B3-Middle,Basin-B,2024-07-29 22:00:00,2024-07-30 02:00:00,5,5.845000047557688,False,True,False
A4-Lower,Basin-A,2024-08-02 13:00:00,2024-08-02 18:00:00,6,0.9575017694070771,False,True,False
A1-Headwater,Basin-A,2024-08-03 21:00:00,2024-08-04 01:00:00,5,3.977823764075467,False,True,False
A4-Lower,Basin-A,2024-08-03 21:00:00,2024-08-04 01:00:00,5,1.296815705432271,False,True,False
A2-Upper,Basin-A,2024-08-03 21:00:00,2024-08-04 00:00:00,4,13.920914005849557,False,True,False
A3-Middle,Basin-A,2024-08-03 21:00:00,2024-08-04 01:00:00,5,6.913051306827429,False,True,False
B4-Lower,Basin-B,2024-08-06 16:00:00,2024-08-07 01:00:00,10,1.729337233247183,False,True,False
B4-Lower,Basin-B,2024-08-10 06:00:00,2024-08-10 10:00:00,5,1.5669664403230037,False,True,False
B1-Headwater,Basin-B,2024-08-10 06:00:00,2024-08-10 09:00:00,4,2.7438450718148086,False,True,False
A4-Lower,Basin-A,2024-08-11 19:00:00,2024-08-11 23:00:00,5,0.7917238223256897,False,True,False
A3-Middle,Basin-A,2024-08-11 19:00:00,2024-08-11 23:00:00,5,4.1415940745563145,False,True,False
A4-Lower,Basin-A,2024-08-17 01:00:00,2024-08-17 06:00:00,6,0.886867783973135,False,True,False
A3-Middle,Basin-A,2024-08-17 02:00:00,2024-08-17 05:00:00,4,4.525116935381116,False,True,False
B4-Lower,Basin-B,2024-08-17 08:00:00,2024-08-17 12:00:00,5,1.3775913846877306,False,True,False
B4-Lower,Basin-B,2024-09-22 22:00:00,2024-09-23 00:00:00,3,1.0342072278091903,False,True,False
C4-Lower,Basin-C,2024-10-26 02:00:00,2024-10-26 05:00:00,4,1.0218148044304065,False,True,False
C1-Headwater,Basin-C,2024-10-27 16:00:00,2024-10-27 19:00:00,4,2.6746193901089286,False,True,False
C3-Middle,Basin-C,2024-10-27 16:00:00,2024-10-27 18:00:00,3,2.719305227940196,False,True,False
C2-Upper,Basin-C,2024-10-27 16:00:00,2024-10-27 19:00:00,4,5.1128811671720475,False,True,False
C4-Lower,Basin-C,2024-10-27 16:00:00,2024-10-27 19:00:00,4,1.3104460274882248,False,True,False
C4-Lower,Basin-C,2024-11-06 14:00:00,2024-11-06 16:00:00,3,1.1135374458587035,False,True,False
C1-Headwater,Basin-C,2024-11-18 03:00:00,2024-11-18 20:00:00,18,4.019153034692203,True,False,False
C4-Lower,Basin-C,2024-11-18 03:00:00,2024-11-19 21:00:00,43,2.6213064079460016,True,False,False
C2-Upper,Basin-C,2024-11-18 03:00:00,2024-11-19 04:00:00,26,7.284535489966419,True,False,False
C3-Middle,Basin-C,2024-11-18 03:00:00,2024-11-19 14:00:00,36,5.017760155378438,True,False,False
C2-Upper,Basin-C,2024-11-19 07:00:00,2024-11-19 09:00:00,3,6.159185221231961,True,False,False
C4-Lower,Basin-C,2024-12-13 10:00:00,2024-12-13 13:00:00,4,1.8694249123012763,False,True,False
C1-Headwater,Basin-C,2024-12-13 12:00:00,2024-12-13 13:00:00,2,3.0949871412692533,True,False,False
C2-Upper,Basin-C,2024-12-13 15:00:00,2024-12-13 16:00:00,2,6.051715873608199,True,False,False
